Price,Adj Close,Close,High,Low,Open,Volume
Ticker,VOO,VOO,VOO,VOO,VOO,VOO
Date,,,,,,
2025-05-07,512.845458984375,515.9000244140625,518.1799926757812,511.1000061035156,514.9199829101562,5460000
2025-05-08,516.26513671875,519.3400268554688,524.22998046875,516.3499755859375,519.5399780273438,5088200
2025-05-09,515.5792236328125,518.6500244140625,521.6300048828125,517.3599853515625,520.6900024414062,4739500
2025-05-12,532.7468872070312,535.9199829101562,535.9199829101562,530.3900146484375,534.5,7793600
2025-05-13,536.24609375,539.4400024414062,541.47998046875,535.780029296875,536.3300170898438,7356800
2025-05-14,536.9120483398438,540.1099853515625,541.4199829101562,538.239990234375,540.3699951171875,5031300
2025-05-15,539.5464477539062,542.760009765625,543.25,537.8400268554688,538.260009765625,7362200
2025-05-16,543.0256958007812,546.260009765625,546.469970703125,541.7000122070312,543.469970703125,7255300
2025-05-19,543.5823974609375,546.8200073242188,547.4500122070312,540.5800170898438,540.6300048828125,7766100
2025-05-20,541.6538696289062,544.8800048828125,546.0599975585938,541.989990234375,545.219970703125,7158200
2025-05-21,532.5977783203125,535.77001953125,544.6900024414062,534.8200073242188,540.9099731445312,6339500
2025-05-22,532.8463745117188,536.02001953125,539.22998046875,534.4400024414062,535.5999755859375,5816600
2025-05-23,529.2477416992188,532.4000244140625,534.8099975585938,529.1099853515625,529.4299926757812,6455900
2025-05-27,540.123046875,543.3400268554688,543.52001953125,537.1799926757812,538.719970703125,6118100
2025-05-28,537.0413208007812,540.239990234375,544.9000244140625,539.6099853515625,543.7899780273438,4910500
2025-05-29,539.1090087890625,542.3200073242188,545.280029296875,538.739990234375,545.1500244140625,4659500
2025-05-30,538.5523071289062,541.760009765625,543.3900146484375,536.1599731445312,541.3499755859375,6171500
2025-06-02,541.6836547851562,544.9099731445312,544.9099731445312,537.7999877929688,540.25,5933500
2025-06-03,544.7554321289062,548.0,548.8699951171875,544.0900268554688,544.530029296875,4993600
2025-06-04,544.407470703125,547.6500244140625,549.6500244140625,547.4400024414062,548.75,4543400
2025-06-05,541.8626098632812,545.0900268554688,550.6300048828125,543.3400268554688,549.47998046875,6372100
2025-06-06,547.3995971679688,550.6599731445312,552.3200073242188,548.7000122070312,550.2999877929688,4736000
2025-06-09,547.9861450195312,551.25,552.7000122070312,550.2000122070312,551.2999877929688,4516400
2025-06-10,551.1075439453125,554.3900146484375,554.739990234375,550.739990234375,551.780029296875,5984100
2025-06-11,549.5866088867188,552.8599853515625,556.22998046875,550.9099731445312,555.4099731445312,20800600
2025-06-12,551.6642456054688,554.9500122070312,555.0,551.1300048828125,551.5999755859375,8422900
2025-06-13,545.5208740234375,548.77001953125,553.25,547.4099731445312,550.239990234375,7100600
2025-06-16,550.7894897460938,554.0700073242188,555.6900024414062,551.8699951171875,551.9400024414062,7421300
2025-06-17,546.097412109375,549.3499755859375,553.1599731445312,548.6400146484375,551.7899780273438,4753300
2025-06-18,545.988037109375,549.239990234375,552.7100219726562,548.3900146484375,550.1599731445312,4602300
2025-06-20,544.47705078125,547.719970703125,552.719970703125,546.6199951171875,551.719970703125,9978500
2025-06-23,550.0836181640625,553.3599853515625,553.7000122070312,545.75,548.6599731445312,9820200
2025-06-24,556.127685546875,559.4400024414062,560.4299926757812,556.3699951171875,557.1799926757812,6770000
2025-06-25,556.406005859375,559.719970703125,561.02001953125,558.3400268554688,560.52001953125,16472300
2025-06-26,560.809814453125,564.1500244140625,564.5499877929688,560.9600219726562,561.52001953125,6081400
2025-06-27,563.5932006835938,566.9500122070312,568.3300170898438,563.2100219726562,565.1099853515625,6056500
2025-06-30,566.41015625,568.030029296875,569.1500244140625,565.3800048828125,567.5,5750600
2025-07-01,566.15087890625,567.77001953125,568.7999877929688,565.7999877929688,566.5599975585938,7412700
2025-07-02,568.6636962890625,570.2899780273438,570.3400268554688,566.8099975585938,567.3699951171875,6164000
2025-07-03,573.57958984375,575.219970703125,575.6699829101562,572.1300048828125,572.1799926757812,4837000
2025-07-07,568.9827880859375,570.6099853515625,573.5900268554688,567.97998046875,573.0,6417800
2025-07-08,568.6038208007812,570.22998046875,571.8300170898438,569.47998046875,571.1500244140625,6944600
2025-07-09,571.9741821289062,573.6099853515625,574.260009765625,570.760009765625,572.4600219726562,7156500
2025-07-10,573.6494140625,575.2899780273438,576.260009765625,572.7000122070312,573.780029296875,4961700
2025-07-11,571.5853271484375,573.219970703125,574.3800048828125,571.3699951171875,572.4500122070312,4428900
2025-07-14,572.7120971679688,574.3499755859375,574.6799926757812,571.5800170898438,572.8499755859375,4747000
2025-07-15,570.2291870117188,571.8599853515625,577.1599731445312,571.8499755859375,576.8499755859375,5399000
2025-07-16,572.1038208007812,573.739990234375,574.260009765625,568.1699829101562,573.4000244140625,6141200
2025-07-17,575.5340576171875,577.1799926757812,577.6500244140625,573.7999877929688,574.02001953125,6495300
2025-07-18,575.2747802734375,576.9199829101562,578.5,575.8400268554688,578.469970703125,4262400
2025-07-21,576.3018798828125,577.9500122070312,580.530029296875,577.5900268554688,577.97998046875,5913800
2025-07-22,576.3018798828125,577.9500122070312,578.8400268554688,575.6400146484375,578.280029296875,4767700
2025-07-23,581.1978149414062,582.8599853515625,582.9600219726562,578.8699951171875,580.5700073242188,4257300
2025-07-24,581.5967407226562,583.260009765625,584.75,582.719970703125,583.3400268554688,3840900
2025-07-25,583.9100952148438,585.5800170898438,586.0399780273438,583.5900268554688,583.8099975585938,4210100
2025-07-28,583.7705078125,585.4400024414062,586.5,584.239990234375,586.0399780273438,4193100
2025-07-29,582.2548217773438,583.9199829101562,587.0800170898438,583.1199951171875,586.8200073242188,5053400
2025-07-30,581.546875,583.2100219726562,586.1500244140625,580.5499877929688,584.6599731445312,6974700
2025-07-31,579.3630981445312,581.02001953125,588.1599731445312,579.8400268554688,587.8300170898438,7046800
2025-08-01,569.8203735351562,571.4500122070312,575.739990234375,569.2899780273438,575.72998046875,8781300
2025-08-04,578.485595703125,580.1400146484375,580.2100219726562,575.0800170898438,575.1699829101562,6640100
2025-08-05,575.7035522460938,577.3499755859375,581.5,576.4000244140625,580.7899780273438,4647400
2025-08-06,579.9813232421875,581.6400146484375,582.27001953125,577.4099731445312,578.25,4545000
2025-08-07,579.63232421875,581.2899780273438,585.52001953125,578.3099975585938,584.8699951171875,4594300
2025-08-08,584.0696411132812,585.739990234375,586.1699829101562,582.5999755859375,582.9299926757812,4342300
2025-08-11,582.873046875,584.5399780273438,587.3599853515625,583.4400024414062,586.030029296875,5373900
2025-08-12,589.0952758789062,590.780029296875,590.9600219726562,585.4299926757812,586.75,5851900
2025-08-13,591.1494140625,592.8400268554688,594.030029296875,590.8099975585938,592.8599853515625,5393000
2025-08-14,591.1593017578125,592.8499755859375,593.510009765625,590.5,590.9199829101562,6236700
2025-08-15,589.8829956054688,591.5700073242188,593.9500122070312,590.6599731445312,593.8599853515625,7196300
2025-08-18,589.673583984375,591.3599853515625,592.02001953125,590.3499755859375,590.97998046875,5311700
2025-08-19,586.4528198242188,588.1300048828125,592.1199951171875,586.9400024414062,591.25,6739300
2025-08-20,584.9072265625,586.5800170898438,588.0,581.8499755859375,587.8099975585938,7113600
2025-08-21,582.6038208007812,584.27001953125,586.4600219726562,582.6500244140625,584.9299926757812,4807300
2025-08-22,591.5183715820312,593.2100219726562,594.3200073242188,585.8400268554688,586.27001953125,6389300
2025-08-25,589.0155029296875,590.7000122070312,593.22998046875,590.5499877929688,592.0499877929688,6483000
2025-08-26,591.3687744140625,593.0599975585938,593.4299926757812,589.7899780273438,590.3800048828125,4776600
2025-08-27,592.724853515625,594.4199829101562,595.1400146484375,592.4400024414062,592.52001953125,6171400
2025-08-28,594.8189086914062,596.52001953125,597.0700073242188,593.27001953125,595.0700073242188,5058700
2025-08-29,591.3887329101562,593.0800170898438,595.5499877929688,591.25,595.239990234375,7512000
2025-09-02,587.0311889648438,588.7100219726562,588.7999877929688,583.6699829101562,586.0599975585938,11116700
2025-09-03,590.0325317382812,591.719970703125,592.22998046875,588.780029296875,590.8099975585938,8205900
2025-09-04,594.8887329101562,596.5900268554688,596.77001953125,591.5999755859375,592.469970703125,8045600
2025-09-05,593.2633666992188,594.9600219726562,599.5999755859375,591.4500122070312,598.9099731445312,6641500
2025-09-08,594.7989501953125,596.5,597.4099731445312,595.030029296875,596.3099975585938,9472200
2025-09-09,596.2448120117188,597.9500122070312,598.3699951171875,595.010009765625,596.6099853515625,7844800
2025-09-10,597.9698486328125,599.6799926757812,601.75,598.1599731445312,600.9199829101562,21641100
2025-09-11,602.845947265625,604.5700073242188,605.22998046875,600.8900146484375,601.4299926757812,9109700
2025-09-12,602.71630859375,604.4400024414062,605.97998046875,603.9500122070312,604.5900268554688,8130500
2025-09-15,605.8573608398438,607.5900268554688,607.77001953125,606.2000122070312,606.469970703125,7710700
2025-09-16,605.0595703125,606.7899780273438,608.4199829101562,606.0599975585938,608.1599731445312,6393200
2025-09-17,604.3616333007812,606.0900268554688,608.3300170898438,601.5499877929688,606.8400268554688,11613600
2025-09-18,607.2034912109375,608.9400024414062,611.3099975585938,607.0700073242188,608.5499877929688,11057500
2025-09-19,610.035400390625,611.780029296875,612.6699829101562,608.8499755859375,610.6199951171875,6065700
2025-09-22,613.0068969726562,614.760009765625,615.219970703125,610.510009765625,610.52001953125,11583800
2025-09-23,609.7960205078125,611.5399780273438,615.260009765625,610.3400268554688,614.7100219726562,10753000
2025-09-24,607.7619018554688,609.5,612.739990234375,608.1900024414062,612.6300048828125,23787300
2025-09-25,604.8602294921875,606.5900268554688,607.9299926757812,603.3499755859375,606.6199951171875,6965700
2025-09-26,608.4199829101562,610.1599731445312,610.7000122070312,606.5700073242188,608.030029296875,6438600
2025-09-29,610.1300048828125,610.1300048828125,611.6799926757812,608.47998046875,610.7899780273438,5658800
2025-09-30,612.3800048828125,612.3800048828125,612.8599853515625,608.27001953125,609.4299926757812,6515700
2025-10-01,614.5700073242188,614.5700073242188,615.3900146484375,609.5700073242188,609.7000122070312,10020000
2025-10-02,615.25,615.25,616.47998046875,613.02001953125,616.4099731445312,7139500
2025-10-03,615.2999877929688,615.2999877929688,618.4199829101562,614.2899780273438,615.9500122070312,7210700
2025-10-06,617.4000244140625,617.4000244140625,618.280029296875,615.47998046875,617.4600219726562,6056400
2025-10-07,615.2000122070312,615.2000122070312,618.739990234375,613.8200073242188,618.2999877929688,7466300
2025-10-08,618.77001953125,618.77001953125,618.9000244140625,615.4600219726562,616.219970703125,5035200
2025-10-09,617.0999755859375,617.0999755859375,619.5900268554688,615.280029296875,619.22998046875,5898500
2025-10-10,600.510009765625,600.510009765625,619.5999755859375,600.22998046875,617.989990234375,13664200
2025-10-13,609.6099853515625,609.6099853515625,611.030029296875,606.5800170898438,607.3699951171875,6968400
2025-10-14,608.75,608.75,612.1400146484375,600.510009765625,604.2000122070312,7493500
2025-10-15,611.4299926757812,611.4299926757812,616.2100219726562,605.8200073242188,613.0700073242188,6504900
2025-10-16,607.3900146484375,607.3900146484375,614.7999877929688,604.1400146484375,613.1099853515625,7594800
2025-10-17,610.760009765625,610.760009765625,612.02001953125,605.0999755859375,606.3400268554688,6911000
2025-10-20,617.1699829101562,617.1699829101562,618.010009765625,613.510009765625,613.510009765625,4086200
2025-10-21,617.0900268554688,617.0900268554688,618.739990234375,615.97998046875,617.3300170898438,4216200
2025-10-22,613.969970703125,613.969970703125,617.8300170898438,609.8300170898438,617.8300170898438,6961600
2025-10-23,617.4400024414062,617.4400024414062,618.469970703125,613.989990234375,614.25,5851800
2025-10-24,622.5499877929688,622.5499877929688,623.7899780273438,621.2100219726562,621.9199829101562,5694900
2025-10-27,630.0,630.0,630.2899780273438,627.1599731445312,627.739990234375,7804300
2025-10-28,631.6900024414062,631.6900024414062,633.3900146484375,629.6400146484375,631.7100219726562,5625600
2025-10-29,631.9500122070312,631.9500122070312,634.1300048828125,627.8699951171875,633.2100219726562,6104500
2025-10-30,625.239990234375,625.239990234375,630.6300048828125,625.0999755859375,628.8099975585938,6243300
2025-10-31,627.0399780273438,627.0399780273438,629.9400024414062,624.5,629.8400268554688,7058600
2025-11-03,628.27001953125,628.27001953125,630.5399780273438,625.1599731445312,630.4199829101562,5568100
2025-11-04,620.989990234375,620.989990234375,625.1699829101562,620.2000122070312,621.6500244140625,8390500
2025-11-05,622.8599853515625,622.8599853515625,626.0,619.8300170898438,620.5900268554688,10323100
2025-11-06,616.239990234375,616.239990234375,622.7899780273438,614.8200073242188,621.9600219726562,7099400
2025-11-07,616.8900146484375,616.8900146484375,617.02001953125,607.9199829101562,614.0900268554688,7571300
2025-11-10,626.469970703125,626.469970703125,627.2100219726562,620.6599731445312,622.6900024414062,8425000
2025-11-11,627.9099731445312,627.9099731445312,628.489990234375,624.0700073242188,625.1599731445312,5639200
2025-11-12,628.219970703125,628.219970703125,629.77001953125,626.0999755859375,629.6500244140625,6090200
2025-11-13,617.989990234375,617.989990234375,626.02001953125,616.510009765625,625.6699829101562,13065800
2025-11-14,617.8300170898438,617.8300170898438,621.219970703125,609.8300170898438,611.75,9681700
2025-11-17,612.0399780273438,612.0399780273438,619.4500122070312,608.8099975585938,615.739990234375,8902500
2025-11-18,607.0,607.0,611.510009765625,603.0,608.719970703125,8542600
2025-11-19,609.2000122070312,609.2000122070312,613.5700073242188,605.6699829101562,607.52001953125,7449400
2025-11-20,599.9600219726562,599.9600219726562,621.1300048828125,599.3599853515625,618.719970703125,13985000
2025-11-21,605.9299926757812,605.9299926757812,611.010009765625,598.3800048828125,602.25,9821400
2025-11-24,614.9400024414062,614.9400024414062,616.0900268554688,608.3099975585938,609.280029296875,6242700
2025-11-25,620.6599731445312,620.6599731445312,621.75,610.989990234375,614.780029296875,7389500
2025-11-26,624.9500122070312,624.9500122070312,626.8099975585938,622.260009765625,623.0599975585938,5075875
